epoch,total_loss,accuracy,Legal_prob
55,1.763808250427246,0.4687575697898865,0.9669275879859924
56,1.7608882188796997,0.4690735638141632,0.9670591354370117
57,1.752193570137024,0.46969929337501526,0.9681535959243774
58,1.758425235748291,0.4704568088054657,0.9682774543762207
59,1.74812912940979,0.47073835134506226,0.9686459898948669
60,1.7464741468429565,0.4718243479728699,0.9690251350402832
61,1.7395564317703247,0.4718669652938843,0.9693405628204346
62,1.7415739297866821,0.47246086597442627,0.9699398875236511
63,1.7481231689453125,0.4702341556549072,0.9695760607719421
64,1.7442288398742676,0.4724327325820923,0.9704942107200623
65,1.7384684085845947,0.47282466292381287,0.9710110425949097
66,1.7360419034957886,0.4731557071208954,0.9712997674942017
67,1.726572036743164,0.4745939075946808,0.9715781807899475
68,1.7325395345687866,0.47551608085632324,0.9720622301101685
69,1.7238620519638062,0.4758555293083191,0.9726971387863159
70,1.727753758430481,0.47533971071243286,0.9724795818328857
71,1.7200877666473389,0.4771989583969116,0.9730396866798401
72,1.7194701433181763,0.47648465633392334,0.9734590649604797
73,1.7182629108428955,0.4764527976512909,0.9735438823699951
74,1.7041831016540527,0.48116397857666016,0.9739356637001038
75,1.707445502281189,0.4788629710674286,0.9741846323013306
76,1.7006300687789917,0.4817187488079071,0.9743885397911072
77,1.70414400100708,0.48057374358177185,0.9748519659042358
78,1.698490023612976,0.48155099153518677,0.9750656485557556
79,1.6821907758712769,0.48402342200279236,0.9756479859352112
80,1.678944706916809,0.4854840636253357,0.9757923483848572
81,1.6846569776535034,0.48345279693603516,0.9761033058166504
82,1.6932435035705566,0.48108261823654175,0.9758573770523071
83,1.679731845855713,0.48413676023483276,0.9763824939727783
84,1.6796941757202148,0.48480501770973206,0.9763336181640625
85,1.6769009828567505,0.48522335290908813,0.976772129535675
86,1.6720110177993774,0.486030638217926,0.9769880771636963
87,1.6676911115646362,0.4877459704875946,0.9773842096328735
88,1.672255516052246,0.4866213798522949,0.9775159955024719
89,1.674480676651001,0.48546117544174194,0.9772740602493286
90,1.6627315282821655,0.4888043999671936,0.9775208830833435
91,1.6684585809707642,0.48730093240737915,0.9777936339378357
92,1.661528468132019,0.48862510919570923,0.9782261252403259
93,1.6633427143096924,0.48778897523880005,0.9781449437141418
94,1.6534550189971924,0.490276962518692,0.9785116910934448
95,1.6508922576904297,0.49112871289253235,0.9789112210273743
96,1.6480998992919922,0.4927727282047272,0.9790372252464294
97,1.6531480550765991,0.490664541721344,0.9788572788238525
98,1.6546682119369507,0.4901167154312134,0.9789643287658691
99,1.657214641571045,0.4898274540901184,0.979199230670929
100,1.6110159158706665,0.4999490976333618,0.9830414056777954
101,1.595865249633789,0.5035471320152283,0.9856603145599365
102,1.5784101486206055,0.5082108378410339,0.9861990213394165
103,1.580379843711853,0.5079726576805115,0.9868674278259277
104,1.57784104347229,0.5073513388633728,0.987167239189148
105,1.5702913999557495,0.5090582966804504,0.9875416159629822
106,1.568807601928711,0.5096019506454468,0.9881680607795715
107,1.5660797357559204,0.5111753940582275,0.9878560900688171
108,1.567378044128418,0.5102068185806274,0.9879717230796814
109,1.5684548616409302,0.5101205706596375,0.9883958101272583
110,1.570156455039978,0.509578287601471,0.9885899424552917
111,1.5758012533187866,0.5080315470695496,0.9883516430854797
112,1.5688507556915283,0.5084888339042664,0.9887403845787048
113,1.578550100326538,0.5083627700805664,0.9886938333511353
114,1.5691027641296387,0.5103356838226318,0.9886922240257263
115,1.5701762437820435,0.5094882249832153,0.989009439945221
116,1.5665419101715088,0.5102139115333557,0.9888412952423096
117,1.5627763271331787,0.5096204280853271,0.9891334176063538
118,1.5605709552764893,0.5102428793907166,0.9892708659172058
119,1.555373191833496,0.5112903118133545,0.9893125891685486
120,1.5574815273284912,0.5113669633865356,0.9892758727073669
121,1.5515156984329224,0.5121598839759827,0.9895045161247253
122,1.5651403665542603,0.5096098780632019,0.9893214702606201
123,1.561053991317749,0.5111212134361267,0.9890767335891724
124,1.565660834312439,0.5092647671699524,0.9894757866859436
125,1.558394193649292,0.5109179019927979,0.9895110726356506
126,1.5646029710769653,0.5087268948554993,0.9894663691520691
127,1.5623444318771362,0.5095546245574951,0.9898064732551575
128,1.5664581060409546,0.5108084678649902,0.9893313646316528
129,1.5663681030273438,0.5099886059761047,0.9896466732025146
130,1.5714205503463745,0.508097231388092,0.9897598028182983
131,1.5646744966506958,0.5103157162666321,0.9896923303604126
132,1.5674958229064941,0.5090576410293579,0.9898383617401123
133,1.5702658891677856,0.5078627467155457,0.9897332191467285
134,1.5718204975128174,0.5085980296134949,0.9896758794784546
135,1.5732569694519043,0.5087622404098511,0.9896601438522339
136,1.5663890838623047,0.5101439356803894,0.9901067614555359
137,1.5663599967956543,0.5097540616989136,0.9900291562080383
138,1.5586081743240356,0.5113623738288879,0.9900157451629639
139,1.5667006969451904,0.5084682106971741,0.9900943040847778
140,1.5539493560791016,0.5124139189720154,0.9902417063713074
141,1.5533679723739624,0.5120941400527954,0.9902843832969666
142,1.5503774881362915,0.5125741958618164,0.9902235269546509
143,1.5545564889907837,0.5097378492355347,0.9902722835540771
144,1.5424124002456665,0.5142382383346558,0.9903643131256104
145,1.5446722507476807,0.5139956474304199,0.9905010461807251
146,1.5466651916503906,0.514366626739502,0.9904488325119019
147,1.5419352054595947,0.5159841179847717,0.990526020526886
148,1.545133352279663,0.5149099230766296,0.9904112815856934
149,1.5366599559783936,0.5170855522155762,0.9905210733413696
150,1.5495535135269165,0.5119336247444153,0.9904285669326782
151,1.5531162023544312,0.5120200514793396,0.9902029037475586
152,1.5391381978988647,0.5153331160545349,0.9907132387161255
153,1.538630485534668,0.5169137716293335,0.990580677986145
154,1.5463963747024536,0.5143636465072632,0.9904556274414062
155,1.5395146608352661,0.5154054760932922,0.9906168580055237
156,1.5527713298797607,0.5118633508682251,0.9905781149864197
157,1.5436474084854126,0.5152615904808044,0.9908326864242554
158,1.543999433517456,0.5152726173400879,0.9906553030014038
159,1.547359585762024,0.5145576596260071,0.9906712770462036
160,1.5408475399017334,0.5160119533538818,0.9905259013175964
161,1.5402299165725708,0.5137727856636047,0.990803062915802
162,1.54780113697052,0.5117455124855042,0.9906513690948486
163,1.5500154495239258,0.5125930309295654,0.9907134771347046
164,1.5519553422927856,0.5120664238929749,0.9906861186027527
165,1.5394861698150635,0.5161476731300354,0.9907971620559692
166,1.5416247844696045,0.5158286094665527,0.9907899498939514
167,1.545913815498352,0.5116794109344482,0.9909721612930298
168,1.538381814956665,0.5148593783378601,0.990990400314331
169,1.5344791412353516,0.5162743330001831,0.9909346103668213
170,1.5267468690872192,0.5178753733634949,0.991270899772644
171,1.5424377918243408,0.5140117406845093,0.9911423921585083
172,1.5443592071533203,0.512464702129364,0.9909683465957642
173,1.5458872318267822,0.5146121382713318,0.9909953474998474
174,1.549748420715332,0.5126954913139343,0.9911887049674988
175,1.5500808954238892,0.5144889950752258,0.9911984801292419
176,1.5480408668518066,0.5138516426086426,0.9910873770713806
177,1.5410041809082031,0.5156720876693726,0.9911344051361084
178,1.5402687788009644,0.5150114297866821,0.9910556674003601
179,1.535437822341919,0.5163118839263916,0.9911263585090637
180,1.5258194208145142,0.5184060335159302,0.9912598729133606
181,1.518523931503296,0.5190038681030273,0.9913797974586487
182,1.5147022008895874,0.51953125,0.9912870526313782
183,1.5252594947814941,0.5180389285087585,0.9914165735244751
184,1.5201139450073242,0.5195785760879517,0.9913467764854431
185,1.5345293283462524,0.5151753425598145,0.9912421107292175
186,1.5403263568878174,0.5151125192642212,0.9912583231925964
187,1.5255132913589478,0.5191283822059631,0.9915813207626343
188,1.5314842462539673,0.5178011059761047,0.9914140105247498
189,1.534775733947754,0.5171013474464417,0.9913609027862549
190,1.5287538766860962,0.5171483755111694,0.9912751913070679
191,1.5344780683517456,0.5160205364227295,0.9913902282714844
192,1.537277102470398,0.5161019563674927,0.9913947582244873
193,1.538073182106018,0.515890896320343,0.9912412762641907
194,1.5442583560943604,0.5146908164024353,0.9912070631980896
195,1.5417585372924805,0.5147300362586975,0.9912143349647522
196,1.5348457098007202,0.5177768468856812,0.9914814829826355
197,1.5422685146331787,0.5137463212013245,0.9915367364883423
198,1.5507900714874268,0.5128545761108398,0.9915825128555298
199,1.5477514266967773,0.5123516917228699,0.9916447997093201
200,1.545475721359253,0.5143600702285767,0.9913352131843567
201,1.5447492599487305,0.5141643285751343,0.9914865493774414
202,1.5378488302230835,0.5166480541229248,0.9917424917221069
203,1.5310940742492676,0.5169179439544678,0.9918206930160522
204,1.5316760540008545,0.5175848603248596,0.9918505549430847
205,1.5382806062698364,0.5154973268508911,0.9918708205223083
206,1.5278491973876953,0.5187234878540039,0.9920739531517029
207,1.5295391082763672,0.5173522233963013,0.9921520352363586
208,1.516143798828125,0.5220474004745483,0.9922434091567993
209,1.5294438600540161,0.5175667405128479,0.9919575452804565
210,1.5240789651870728,0.5183435678482056,0.9922515153884888
211,1.5197763442993164,0.5204839706420898,0.9922662973403931
212,1.5219591856002808,0.5185040831565857,0.9921354055404663
213,1.5213853120803833,0.5193431377410889,0.9922938942909241
214,1.518829107284546,0.5198044180870056,0.992268979549408
215,1.518389344215393,0.5217543840408325,0.9922286868095398
216,1.5271456241607666,0.5186801552772522,0.9922202229499817
217,1.5190480947494507,0.5198639035224915,0.9922730326652527
218,1.5216870307922363,0.5178706049919128,0.9921903610229492
219,1.5260646343231201,0.5184133648872375,0.9920204877853394
220,1.5287342071533203,0.5171170830726624,0.9920793175697327
221,1.519699215888977,0.5207273364067078,0.9920992255210876
222,1.5210613012313843,0.5206138491630554,0.9922409057617188
223,1.5252580642700195,0.5173278450965881,0.9921866059303284
224,1.5209436416625977,0.5216832160949707,0.9923376441001892
225,1.530853033065796,0.5162729620933533,0.9922832250595093
226,1.524673342704773,0.5176098346710205,0.9922673106193542
227,1.5237226486206055,0.5190911293029785,0.9922040700912476
228,1.5270506143569946,0.5192617177963257,0.9921483993530273
229,1.5234028100967407,0.5200625061988831,0.992229700088501
230,1.5215262174606323,0.5194958448410034,0.9921887516975403
231,1.5229029655456543,0.5191447734832764,0.9922788143157959
232,1.5219941139221191,0.5178830027580261,0.9923242926597595
233,1.5189340114593506,0.5201015472412109,0.99226975440979
234,1.5211752653121948,0.5206552743911743,0.9924534559249878
235,1.5235810279846191,0.519769012928009,0.9923627376556396
236,1.5155128240585327,0.5208874344825745,0.9924965500831604
237,1.5259393453598022,0.5188708901405334,0.9923984408378601
238,1.5219391584396362,0.5189998745918274,0.9923497438430786
239,1.5102280378341675,0.5225114226341248,0.99242103099823
240,1.5127359628677368,0.5203359127044678,0.9924496412277222
241,1.5194576978683472,0.5198084115982056,0.9924452304840088
242,1.5195163488388062,0.5190354585647583,0.9922640323638916
243,1.5108484029769897,0.5214096307754517,0.992440938949585
244,1.5190248489379883,0.51838618516922,0.9924942255020142
245,1.5202604532241821,0.5194452404975891,0.9924107789993286
246,1.5158804655075073,0.5189654231071472,0.9924296140670776
247,1.5090588331222534,0.5229963064193726,0.9924482107162476
248,1.5166407823562622,0.5198749899864197,0.9924644827842712
249,1.5192848443984985,0.5196711421012878,0.9924378991127014
250,1.5227718353271484,0.518149197101593,0.992320716381073
251,1.5281298160552979,0.5178434252738953,0.9924898147583008
252,1.516107201576233,0.5203320980072021,0.9924631118774414
253,1.525615930557251,0.5171129107475281,0.9924566149711609
254,1.5267149209976196,0.5180040597915649,0.9922943115234375
255,1.5335744619369507,0.5156640410423279,0.9922633171081543
256,1.5345039367675781,0.5157381892204285,0.9923145771026611
257,1.519078254699707,0.5199570655822754,0.9924333095550537
258,1.5352827310562134,0.5162469148635864,0.9923202991485596
259,1.5279209613800049,0.5188788771629333,0.9923439621925354
260,1.530409336090088,0.5183790922164917,0.9922579526901245
261,1.5415247678756714,0.5153154134750366,0.9921132922172546
262,1.548507809638977,0.5129607319831848,0.9922664165496826
263,1.5404177904129028,0.514812171459198,0.9921477437019348
264,1.53604257106781,0.5171568989753723,0.992226779460907
265,1.5316228866577148,0.5170740485191345,0.9923160672187805
266,1.5400779247283936,0.514930009841919,0.9922670125961304
267,1.5308597087860107,0.516602098941803,0.992404043674469
268,1.5396034717559814,0.5150551795959473,0.9923333525657654
269,1.535296082496643,0.5163320302963257,0.9923232793807983
270,1.5281027555465698,0.5181137919425964,0.9924929141998291
271,1.5262037515640259,0.518254280090332,0.9925200343132019
272,1.5267003774642944,0.5177859663963318,0.9925712943077087
273,1.5295724868774414,0.5163871049880981,0.9925442337989807
274,1.5222210884094238,0.5193551778793335,0.9925545454025269
275,1.5261667966842651,0.5171917080879211,0.9925934672355652
276,1.5159106254577637,0.5218660831451416,0.9926098585128784
277,1.5210195779800415,0.5204257369041443,0.9925997257232666
278,1.5148450136184692,0.5204874277114868,0.9926177859306335
279,1.5129069089889526,0.5219184160232544,0.9927179217338562
280,1.5170501470565796,0.5198558568954468,0.9926857948303223
281,1.5249546766281128,0.5182103514671326,0.99258953332901
282,1.5178629159927368,0.5206136703491211,0.9925969839096069
283,1.5075072050094604,0.5230350494384766,0.9927208423614502
284,1.522632122039795,0.5193759799003601,0.992458701133728
285,1.5136984586715698,0.5218557715415955,0.9926140308380127
286,1.5196244716644287,0.5210899114608765,0.9924901127815247
287,1.5182263851165771,0.520842969417572,0.9925020933151245
288,1.5120781660079956,0.5212070941925049,0.9926598072052002
289,1.5216541290283203,0.5202968120574951,0.9925323128700256
290,1.5232179164886475,0.5193119049072266,0.9924371838569641
291,1.522535800933838,0.5187690258026123,0.992475152015686
292,1.5195966958999634,0.5203266143798828,0.9924604892730713
293,1.5275295972824097,0.5190938711166382,0.9924874305725098
294,1.5199124813079834,0.5196210741996765,0.9925326704978943
295,1.5173866748809814,0.5198047161102295,0.9926123023033142
296,1.5193320512771606,0.5187261700630188,0.9926195740699768
297,1.5246388912200928,0.5195475220680237,0.9925966858863831
298,1.5289332866668701,0.5173400044441223,0.9924161434173584
299,1.5222805738449097,0.5191168785095215,0.9925252199172974
300,1.5249840021133423,0.5181716084480286,0.9926295876502991
301,1.5278704166412354,0.5198001861572266,0.9924454689025879
302,1.5167850255966187,0.5210394859313965,0.9924665093421936
303,1.5155049562454224,0.519859254360199,0.9925763010978699
304,1.5202605724334717,0.5194253921508789,0.9927043914794922
305,1.5215528011322021,0.5190821886062622,0.9925049543380737
306,1.520160436630249,0.5200785398483276,0.9924947023391724
307,1.5200196504592896,0.5201171636581421,0.9926496744155884
308,1.514797568321228,0.5202653408050537,0.9926772117614746
309,1.5119315385818481,0.5222152471542358,0.9926738142967224
310,1.510513424873352,0.5220736861228943,0.9926852583885193
311,1.518301010131836,0.519734799861908,0.9926732778549194
312,1.509345531463623,0.5211992859840393,0.9927080869674683
313,1.5116482973098755,0.5214100480079651,0.9926069378852844
314,1.5135043859481812,0.5202651619911194,0.9927110075950623
315,1.5088196992874146,0.5221875309944153,0.992627739906311
316,1.5087993144989014,0.5220986008644104,0.9926631450653076
317,1.5125099420547485,0.5217688083648682,0.9926477670669556
318,1.5213478803634644,0.5185075402259827,0.9926019906997681
319,1.5180128812789917,0.5207110643386841,0.9925792813301086
